p_date	p_time	clientip	host	webcat	respcode	reqmethod	useragent	resconttype	referer	uriport	serverip	scbytes	csbytes	fulluri
2016-07-07	12:56:19	10.21.59.39	inw-389.inw-rtb1.rfihub.com	Web Ads/Analytics	OK	GET	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 1.1.4322; .NET4.0C; .NET4.0E; MS-RTC LM 8; InfoPath.3)	image/gif	http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html	80	10.7.210.157	255	4201	inw-389.inw-rtb1.rfihub.com/adb.gif?ms=2557&ri=5d874138f61baa938cdc849e77282d3e&po=24&ra=2145772590.43565672346905815
