p_date	p_time	clientip	host	webcat	respcode	reqmethod	useragent	resconttype	referer	uriport	serverip	scbytes	csbytes	fulluri
2016-07-07	12:56:19	10.254.14.172	b.voicefive.com	Business/Economy	No Content	GET	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0	-	http://www.nfl.com/	80	10.7.210.157	281	3852	b.voicefive.com/b?c1=4&c2=p304487051&c3=115113837&c4=61241191&c5=1&c6=29&c7=thu%20jan%2022%2019%3A26%3A11%202015&c8=http%3A%2F%2Fwww.nfl.com%2F&c9=&c10=&c15=&c11=1873526&c12=8513278&c13=728x90&c14=14617400&c16=dcm&1425214578167
